timestamp,rtt
1690783275,61.7427535
1690783277,33.009666
1690783296,42.741709
1690783317,54.645917
1690783514,33.004042
1690783551,42.585667
1690783554,55.59025
1690783754,59.804721
1690783760,33.165458
1690783777,42.777958
1690783801,55.498833
1690784006,33.105333
1690784030,42.587834
1690784038,54.651084
1690784245,54.2478205
1690784232,33.191042
1690784260,42.7125
1690784275,54.749208
1690784477,33.090292
1690784499,42.634084
1690784519,58.2592715
1690784714,33.113875
1690784744,42.637125
1690784755,54.56925
1690784957,54.195828
1690784955,33.095459
1690784984,42.902542
1690785001,56.679125
1690785203,33.106542
1690785219,42.924542
1690785237,55.555292
1690785432,32.942833
1690785466,42.531125
1690785473,54.626125
1690785676,32.920791
1690785710,42.729667
1690785711,54.591292
1690785921,53.830319
1690785915,32.996375
1690785946,42.755541
1690785948,54.62
1690786157,53.309911
1690786155,33.080917
1690786182,42.690709
1690786198,57.549125
1690786401,52.865211
1690786392,33.187666
1690786426,42.628
1690786431,54.512334
1690786642,49.059323
1690786647,33.172917
1690786661,42.677291
1690786671,56.121875
1690786883,49.599596000000005
1690786874,33.343208
1690786897,42.884417
1690786921,56.196417
1690787118,54.0132415
1690787125,33.155167
1690787144,42.827334
1690787158,54.5818125
1690787356,54.666506
1690787359,32.899291
1690787383,42.927667
1690787389,54.690917
1690787598,52.473662
1690787594,33.177167
1690787620,42.774834
1690787629,54.129125
1690787844,32.999875
1690787858,42.598625
1690787874,57.02325
1690788076,33.379875
1690788104,42.615625
1690788114,55.536125
1690788323,56.9781825
1690788325,33.079291
1690788348,42.67375
1690788355,56.707375
1690788552,59.115893
1690788567,33.103583
1690788589,42.813667
1690788594,54.649
1690788801,33.13175
1690788822,42.927916
1690788830,54.528166
1690789041,53.174354
1690789043,33.068167
1690789059,42.770667
1690789074,56.798
1690789274,55.6625735
1690789277,33.228833
1690789305,42.783959
1690789314,55.711333
1690789526,54.019323
1690789522,33.0375
1690789544,42.713
1690789562,54.535583
1690789764,33.024041
1690789784,42.658292
1690789797,54.737417
1690789998,56.286221
1690790003,33.063083
1690790018,42.538333
1690790037,54.700375
1690790241,51.908179
1690790245,33.061625
1690790262,42.67675
