timestamp,rtt
1674777733,79.505801
1674777972,79.36913100000001
1674778221,79.380766
1674778455,79.362827
1674778701,79.39918850000001
1674778944,79.420589
1674779172,79.43590900000001
1674779414,79.402172
1674779663,79.3833795
1674779895,79.532136
1674780129,79.36367150000001
1674780377,79.4550635
1674780613,79.394469
1674780850,79.39252400000001
1674781098,79.29172200000001
1674781341,79.470853
1674781577,79.516178
1674781818,79.395974
1674782055,79.393666
1674782291,79.322167
1674782541,79.3071645
1674782771,79.22495
1674783014,79.4039465
1674783252,79.3301845
1674783503,79.3835365
1674783734,79.2139255
1674783974,79.28073499999999
1674784218,79.56972300000001
1674784457,79.3370405
1674784692,79.2670425
1674784943,79.2681225
1674785177,79.303478
1674785411,79.296371
1674785657,79.27994
1674785899,79.3126255
1674786140,79.2317555
1674786380,79.2869555
1674786616,79.267149
1674786861,79.3455025
1674787099,79.20521049999999
1674787336,79.2448495
1674787581,79.4152075
1674787813,79.2816875
1674788051,79.281227
1674788298,79.3852
1674788538,79.4939565
1674788782,79.303068
1674789020,79.290413
1674789251,79.2211145
1674789500,79.357508
1674789730,79.325357
1674789982,79.244595
1674790224,79.4014295
1674790463,79.248744
1674790695,79.258055
1674790936,79.226774
1674791174,79.3151995
1674791412,79.230793
1674791663,79.2784715
1674791896,79.2602825
1674792143,79.249959
1674792382,79.27980550000001
1674792613,79.404081
1674792854,79.200775
1674793097,79.1969695
1674793336,79.22838250000001
1674793572,79.21018899999999
1674793810,79.263885
1674794055,79.276591
1674794292,79.2855365
1674794533,79.95418000000001
1674794771,79.3123545
1674795009,79.337907
1674795256,79.26186100000001
1674795502,79.259308
1674795736,79.21936099999999
1674795973,79.234471
1674796214,79.32566249999999
1674796456,79.259754
1674796689,79.238697
1674796943,79.46105899999999
1674797181,79.238671
1674797414,79.296616
1674797664,79.19304
1674797900,79.288499
1674798135,79.1882675
1674798377,79.1894785
1674798623,79.20367999999999
1674798858,79.370423
1674799100,79.273428
1674799335,79.310272
1674799572,79.1727085
1674800299,80.8236765
1674800542,79.33645
1674800769,79.3441965
1674801021,79.1857835
1674801261,79.23074849999999
1674801494,79.3670635
1674801729,79.204139
1674801977,79.295976
1674802215,79.3951395
1674802461,79.26648499999999
1674802693,79.308616
1674802937,79.37502549999999
1674803172,79.3919455
1674803420,79.319271
1674803654,79.3880525
1674803898,79.3070845
1674804140,79.32135600000001
1674804372,79.27470100000001
1674804624,79.2355925
1674804851,79.26893
1674805099,79.292916
1674805332,79.225394
1674805575,79.280272
1674805812,79.228963
1674806057,79.3102875
1674806293,79.3401425
1674806543,79.321901
1674806782,79.189438
1674807024,79.232022
1674807260,79.391706
1674807490,79.319808
1674807734,79.266989
1674807981,79.41476
1674808224,79.42262
1674808462,79.4154715
1674808693,79.35662500000001
1674808940,79.423728
1674809182,79.2675215
1674809422,79.3432585
